CCSDS_STREAMID,CCSDS_SEQUENCE,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,CCSDS_SPARE,X_LINEAR_ACCELERATION,X_ANGULAR_RATE,Y_LINEAR_ACCELERATION,Y_ANGULAR_RATE,Z_LINEAR_ACCELERATION,Z_ANGULAR_RATE
2342,49711,33,570,1310,0,-0.000544153,0.008496642,0.000858344,0.000485778,0.000351705,-0.000205636
2342,49712,33,571,1310,0,0.000262298,-0.007811189,-0.000778995,0.000724196,0.000282563,-0.00025332
2342,49713,33,572,1310,0,-0.000712834,0.008115172,0.000842847,-0.002875924,-0.001224838,-0.000157952
2342,49714,33,573,1310,0,0.000182427,-0.008550286,-0.000847541,-0.000944734,-0.00047978,-0.000181794
2342,49715,33,574,1310,0,-0.000523888,0.00782907,0.000793971,-0.000181794,1.79E-05,-0.00013411
2342,49716,33,575,1310,0,0.000270642,-0.008478761,-0.000847541,0.000724196,0.000277795,-0.000181794
2342,49717,33,576,1310,0,-0.000497662,0.008115172,0.000817813,0.000819564,0.000498332,-0.000157952
2342,49718,33,577,1310,0,0.000104941,-0.008693337,-0.00085827,-0.002256036,-0.001061521,-0.000157952
2342,49719,33,578,1310,0,-0.000535212,0.007542968,0.000767745,-0.000825524,-0.00027772,-0.000110269
2342,49720,33,579,1310,0,0.000259914,-0.008836389,-0.000880919,0.000485778,0.000149049,-0.000157952
2342,49721,33,580,1310,0,-0.000476204,0.007733703,0.000777282,0.000581145,0.000367202,-0.00013411
2342,49722,33,581,1310,0,0.000275411,-0.008550286,-0.000853501,0.000819564,0.000319518,-0.000205636
2342,49723,33,582,1310,0,-0.000644289,0.0074476,0.000766553,-0.002732873,-0.00117179,-0.000110269
2342,49724,33,583,1310,0,0.000181235,-0.007763505,-0.000767671,-0.000825524,-0.000427328,-0.000110269
2342,49725,33,584,1310,0,-0.000588261,0.008639693,0.000869073,-0.000110269,6.20E-05,-6.26E-05
2342,49726,33,585,1310,0,0.000265874,-0.007644296,-0.000765286,0.00077188,0.000299253,-0.00013411
2342,49727,33,586,1310,0,-0.000568591,0.008973479,0.000894107,0.000819564,0.000510253,-8.64E-05
2342,49728,33,587,1310,0,9.78E-05,-0.007858872,-0.000776015,-0.002256036,-0.001071654,-8.64E-05
2342,49729,33,588,1310,0,-0.000605546,0.008353591,0.000844039,-0.000873208,-0.00029739,-1.49E-05
2342,49730,33,589,1310,0,0.000250377,-0.008025765,-0.000801645,0.00039041,0.000107326,-6.26E-05
2342,49731,33,590,1310,0,-0.000546537,0.008496642,0.000846423,0.000438094,0.000315942,-3.87E-05
2342,49732,33,591,1310,0,0.00026349,-0.007787347,-0.000780188,0.000676513,0.0002468,-8.64E-05
2342,49733,33,592,1310,0,-0.000569187,0.008735061,0.000872649,0.00039041,0.000304021,-3.87E-05
2342,49734,33,593,1310,0,0.000257529,-0.00757277,-0.000756942,0.000628829,0.000228919,-0.000110269
2342,49735,33,594,1310,0,-0.000591837,0.008973479,0.000896491,0.000342727,0.000282563,-6.26E-05
2342,49736,33,595,1310,0,0.000251569,-0.007358193,-0.000735484,0.000581145,0.000200309,-0.000110269
